Retention,MaxLevelPassed,User_id,AB_Cohort,SumRevenue,CountBuy,CountAllStart,CountAllFinish,CountCleanStart,CountCleanFinish,Get_Ads,Get_Chapter,Get_Buy,Get_Faceb,Get_TeamL,Get_TeamT,Spend_BonLives,Spend_Bonus,Spend_Boost,Spend_Lives,Spend_Moves,Spend_TeamC,Paying
0,39,1,B,0,0,72,38,63,30,0,170,0,2000,0,100,0,0,0,0,1980,0,True
1,45,1,B,0,0,25,6,24,6,100,0,0,0,0,0,0,0,0,0,0,0,True
3,47,1,B,0,0,9,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,True
4,53,1,B,123,1,24,6,20,2,100,0,10000,0,0,0,0,0,0,0,6170,0,True
6,55,1,B,0,0,10,2,5,0,0,0,0,0,0,0,0,0,0,0,4570,0,True
7,55,1,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
0,39,2,B,0,0,90,39,79,32,100,340,0,0,0,100,0,900,0,0,990,0,False
1,43,2,B,0,0,35,4,31,3,100,0,0,0,0,0,0,0,0,0,0,0,False
2,45,2,B,0,0,8,2,8,2,0,0,0,0,0,0,0,0,0,0,0,0,False
0,71,3,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,17,4,B,0,0,27,17,22,14,0,0,0,0,0,0,0,0,0,0,990,0,False
2,25,4,B,0,0,24,8,24,8,100,0,0,0,0,100,0,0,0,0,0,0,False
3,34,4,B,0,0,59,9,58,9,0,0,0,0,0,0,0,0,0,0,0,0,False
4,46,4,B,0,0,79,12,75,12,0,180,0,0,0,0,0,0,0,0,1980,0,False
5,58,4,B,0,0,100,19,100,19,0,0,0,0,0,0,0,0,0,0,0,0,False
6,63,4,B,0,0,55,4,55,4,0,0,0,0,0,0,0,0,0,0,0,0,False
7,70,4,B,0,0,67,7,67,7,0,0,0,0,0,0,0,0,0,0,0,0,False
0,32,5,B,0,0,68,34,63,32,100,0,0,0,0,100,0,0,0,0,0,0,False
1,37,5,B,0,0,13,5,13,5,100,240,0,0,0,0,0,0,0,0,0,0,False
2,39,5,B,0,0,5,2,5,2,100,0,0,0,0,0,0,0,0,0,0,0,False
5,46,5,B,0,0,16,7,13,5,100,0,0,0,0,0,0,0,0,0,0,0,False
0,0,6,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,0,7,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,15,8,B,0,0,18,15,12,10,0,0,0,0,0,0,0,0,0,0,990,0,False
1,20,8,B,0,0,7,5,6,4,0,0,0,0,0,100,0,0,0,0,990,0,False
0,1,9,B,0,0,1,1,1,1,0,0,0,2000,0,0,0,0,0,0,0,0,False
0,71,10,B,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,5,11,B,0,0,5,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,False
1,15,11,B,0,0,12,10,10,8,0,0,0,0,0,0,0,0,0,0,0,0,False
7,20,11,B,0,0,10,5,10,5,0,0,0,0,0,0,0,0,0,0,0,0,False
0,12,12,B,0,0,20,12,18,11,0,0,0,0,0,0,0,0,0,0,2590,0,False
1,12,12,B,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,False
5,13,12,B,0,0,22,1,18,1,0,0,0,0,0,0,0,0,0,0,0,0,False
0,15,13,B,0,0,16,15,12,12,0,0,0,2000,0,0,0,0,0,0,3580,0,False
0,8,14,B,0,0,8,8,6,6,0,0,0,0,0,0,0,0,0,0,990,0,False
1,8,14,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,5,15,B,0,0,7,5,5,3,0,0,0,0,0,0,0,0,0,0,2590,0,False
0,68,16,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,68,17,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,34,18,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,66,19,B,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,1,20,B,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,False
4,7,20,B,0,0,6,6,4,4,0,0,0,2000,0,0,0,0,0,0,0,0,False
0,17,21,B,0,0,47,35,42,31,0,0,0,0,0,0,0,0,0,0,2590,0,False
1,39,21,B,0,0,138,26,134,24,0,280,0,0,30,100,0,0,0,0,0,0,False
3,39,21,B,0,0,25,7,23,6,0,0,0,0,30,0,0,0,0,0,0,0,False
0,34,22,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,0,23,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,68,24,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,0,25,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,22,26,B,0,0,43,22,39,19,0,0,0,0,0,100,0,0,0,0,0,0,False
1,25,26,B,0,0,13,3,10,2,0,0,0,0,0,0,0,0,0,0,990,0,False
2,35,26,B,0,0,45,10,43,10,0,240,0,0,0,0,0,0,0,0,0,0,False
3,46,26,B,0,0,83,11,81,9,0,0,0,0,0,0,0,0,0,0,1980,0,False
4,50,26,B,0,0,37,4,32,2,0,0,0,0,0,0,0,0,0,0,0,0,False
5,57,26,B,0,0,33,8,33,8,0,0,0,0,0,0,0,0,0,0,0,0,False
6,58,26,B,0,0,10,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,False
7,58,26,B,0,0,25,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,34,27,B,0,0,68,36,64,32,0,0,0,0,0,100,0,0,0,0,0,0,False
1,42,27,B,0,0,34,8,31,7,100,420,0,0,0,0,0,0,0,0,0,0,False
3,49,27,B,0,0,20,7,20,7,100,0,0,0,0,0,0,0,0,0,0,0,False
4,52,27,B,0,0,19,3,19,3,100,0,0,0,40,0,0,0,0,0,0,0,False
5,55,27,B,0,0,8,3,8,3,100,0,0,0,0,0,0,0,0,0,0,0,False
6,56,27,B,0,0,10,6,10,6,100,0,0,0,0,0,0,0,0,0,0,0,False
0,72,28,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,34,29,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,32,30,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,11,31,B,0,0,11,11,7,7,0,0,0,2000,0,0,0,0,0,0,4570,0,False
0,10,32,B,0,0,10,10,9,9,0,0,0,2000,0,0,0,0,0,0,0,0,False
0,17,33,B,0,0,28,17,22,12,0,0,0,2000,0,0,0,900,0,0,990,0,False
4,20,33,B,0,0,7,3,5,1,0,0,0,0,0,100,0,0,0,0,2590,0,False
0,14,34,B,0,0,18,14,15,12,0,0,0,0,0,0,0,0,0,0,0,0,False
1,39,34,B,0,0,66,25,56,18,0,290,0,0,0,100,0,0,1900,0,0,0,False
2,41,34,B,0,0,11,2,7,1,100,0,0,0,0,0,0,0,0,0,0,0,False
5,53,34,B,0,0,31,11,25,9,100,0,0,0,0,0,0,0,0,0,0,0,False
7,56,34,B,0,0,25,13,18,8,100,0,0,0,0,0,0,0,0,0,0,0,False
0,58,35,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,25,36,B,0,0,77,25,66,20,0,0,0,0,0,100,0,0,0,0,2970,0,False
1,30,36,B,0,0,55,4,51,3,100,0,0,0,0,0,0,0,0,0,0,0,False
0,13,37,B,0,0,20,13,17,12,0,0,0,0,0,0,0,0,0,0,2590,0,False
1,27,37,B,0,0,79,14,74,13,0,0,0,0,0,100,0,0,0,0,0,0,False
2,27,37,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3,30,37,B,0,0,39,2,39,2,0,0,0,0,0,0,0,0,0,0,0,0,False
4,32,37,B,0,0,9,2,9,2,0,0,0,0,0,0,0,0,0,0,0,0,False
6,34,37,B,0,0,25,2,24,1,0,0,0,0,0,0,0,0,0,0,0,0,False
7,39,37,B,0,0,27,4,26,4,0,420,0,0,0,0,0,0,0,0,0,0,False
0,56,38,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,14,39,B,0,0,26,17,23,15,0,0,0,0,0,0,0,0,0,0,0,0,False
1,20,39,B,0,0,18,6,17,6,0,0,0,0,0,100,0,0,0,0,0,0,False
2,27,39,B,0,0,22,7,21,7,0,0,0,0,0,0,0,0,0,0,0,0,False
3,28,39,B,0,0,13,1,12,1,100,0,0,0,120,0,0,0,0,0,0,0,False
4,30,39,B,0,0,11,2,10,1,100,0,0,0,0,0,0,0,0,0,0,0,False
5,36,39,B,0,0,17,6,16,5,100,430,0,0,0,0,0,0,0,0,990,0,False
7,39,39,B,0,0,13,3,13,3,100,0,0,0,0,0,0,0,0,0,0,0,False
0,6,40,B,0,0,6,6,5,5,0,0,0,2000,0,0,0,0,0,0,0,0,False
7,8,40,B,0,0,3,2,1,1,0,0,0,0,0,0,0,0,0,0,4570,0,False
0,69,41,B,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,7,42,B,0,0,9,7,7,5,0,0,0,0,0,0,0,0,0,0,990,0,False
1,12,42,B,0,0,16,5,13,4,0,0,0,0,0,0,0,0,0,0,1980,0,False
2,16,42,B,0,0,14,4,13,3,0,0,0,0,0,0,0,0,0,0,0,0,False
4,16,42,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
6,17,42,B,0,0,7,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,False
0,14,43,B,0,0,14,14,12,12,0,0,0,0,0,0,0,0,0,0,0,0,False
2,18,43,B,0,0,6,4,4,2,0,0,0,0,0,0,0,0,0,0,990,0,False
3,24,43,B,0,0,10,6,9,5,0,0,0,0,0,100,0,0,0,0,990,0,False
7,28,43,B,0,0,7,3,7,3,0,0,0,0,0,0,0,0,0,0,0,0,False
0,15,44,B,0,0,20,15,16,12,0,0,0,0,0,0,0,0,0,0,0,0,False
1,33,44,B,0,0,55,17,50,13,100,0,0,0,0,100,0,2700,0,0,0,0,False
2,39,44,B,0,0,22,6,19,6,100,220,0,0,0,0,0,0,0,0,0,0,False
3,43,44,B,0,0,66,4,57,3,100,0,0,2000,0,0,0,1800,0,1000,0,0,False
4,43,44,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
5,45,44,B,0,0,5,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,False
0,30,45,B,0,0,116,56,113,53,0,0,0,0,0,100,0,0,0,0,0,0,False
1,39,45,B,0,0,58,10,58,10,100,170,0,0,0,0,0,0,0,0,0,0,False
4,53,45,B,0,0,104,14,104,14,100,0,0,0,0,0,0,0,0,3000,0,0,False
5,60,45,B,0,0,132,19,130,18,0,120,0,0,0,0,0,0,0,0,0,0,False
6,67,45,B,0,0,94,7,93,6,100,0,0,0,0,0,0,0,0,0,0,0,False
7,77,45,B,0,0,127,11,125,11,0,0,0,0,0,0,0,0,0,0,0,0,False
0,54,46,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,56,47,B,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,False
0,12,48,B,0,0,20,13,18,11,0,0,0,0,0,0,0,0,0,0,0,0,False
1,12,48,B,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,False
4,12,48,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,11,49,B,0,0,13,11,8,8,0,0,0,2000,0,0,0,0,0,0,2970,0,False
0,31,50,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,53,51,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,25,52,B,0,0,47,25,40,21,100,0,0,0,0,100,0,0,0,0,2590,0,False
2,25,52,B,0,0,2,0,2,0,100,0,0,0,0,0,0,0,0,0,0,0,False
0,7,53,B,0,0,7,7,5,5,0,0,0,0,0,0,0,0,0,0,990,0,False
0,45,54,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,73,55,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,24,56,B,0,0,51,24,38,15,100,0,0,0,0,100,0,0,0,0,2970,0,False
1,39,56,B,0,0,82,15,73,13,0,150,0,0,0,0,0,0,0,0,0,0,False
2,45,56,B,0,0,34,6,31,5,0,0,0,0,0,0,0,0,0,0,0,0,False
3,48,56,B,0,0,15,3,12,2,0,0,0,0,0,0,0,0,0,0,0,0,False
4,50,56,B,0,0,29,2,26,1,100,0,0,0,0,0,0,0,0,0,0,0,False
5,50,56,B,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,False
7,55,56,B,0,0,47,5,45,4,0,0,0,0,0,0,0,0,0,0,0,0,False
0,16,57,B,0,0,19,16,15,13,0,0,0,0,0,0,0,0,0,0,2590,0,False
3,16,57,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4,28,57,B,0,0,24,12,24,12,100,0,0,0,0,100,0,0,0,0,0,0,False
0,17,58,B,0,0,19,17,16,14,0,0,0,2000,0,0,0,0,0,0,0,0,False
0,58,59,B,0,0,162,59,146,48,0,350,0,0,0,100,0,0,0,0,0,0,False
1,86,59,B,0,0,189,28,179,24,100,280,0,0,0,0,0,0,0,1000,990,0,False
2,100,59,B,0,0,126,14,120,11,0,420,0,0,0,0,0,0,0,0,0,0,False
3,105,59,B,0,0,63,5,59,4,0,0,0,0,0,0,0,0,0,0,0,0,False
4,115,59,B,0,0,135,10,131,8,0,0,0,0,0,0,0,1800,0,0,0,0,False
5,124,59,B,0,0,104,9,98,9,0,0,0,0,0,0,0,0,0,0,0,0,False
6,128,59,B,0,0,74,4,74,4,0,370,0,0,0,0,0,0,0,0,0,0,False
7,131,59,B,0,0,33,3,29,1,0,0,0,0,0,0,0,0,0,0,0,0,False
0,22,60,B,0,0,37,22,28,15,100,0,0,2000,0,100,0,0,0,0,4950,0,False
2,27,60,B,0,0,24,5,23,4,100,0,0,0,0,0,0,0,0,0,0,0,False
0,16,61,B,0,0,22,16,18,14,0,0,0,0,0,0,0,0,0,0,2590,0,False
1,26,61,B,0,0,42,11,39,10,100,0,0,0,0,100,0,0,0,0,0,0,False
0,16,62,B,0,0,29,22,26,19,0,0,0,2000,0,0,0,0,0,0,0,0,False
5,18,62,B,0,0,6,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,False
0,0,63,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,3,64,B,0,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,False
0,70,65,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,20,66,B,0,0,25,20,20,16,0,0,0,0,0,100,0,0,0,0,1980,0,False
0,5,67,B,0,0,4,4,3,3,0,0,0,2000,0,0,0,0,0,0,0,0,False
1,31,67,B,0,0,34,27,26,19,0,0,0,0,0,100,0,0,0,0,4570,0,False
3,35,67,B,0,0,12,4,8,2,0,150,0,0,0,0,0,0,0,0,0,0,False
4,42,67,B,0,0,10,7,8,6,100,0,0,0,30,0,0,0,0,0,0,0,False
0,12,68,B,0,0,13,12,11,10,0,0,0,0,0,0,0,0,0,0,0,0,False
1,17,68,B,0,0,6,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,False
3,22,68,B,0,0,9,5,8,5,100,0,0,0,0,100,0,0,0,0,990,0,False
0,5,69,B,0,0,5,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,False
0,33,70,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,8,71,B,0,0,8,8,5,5,0,0,0,0,0,0,0,0,0,0,1980,0,False
1,8,71,B,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,990,0,False
2,9,71,B,0,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,False
3,11,71,B,0,0,5,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,False
6,11,71,B,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
7,13,71,B,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,False
0,72,72,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,0,73,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,72,74,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,32,75,B,0,0,56,32,52,28,100,0,0,0,0,100,0,0,0,0,990,0,False
1,32,75,B,0,0,25,19,25,19,100,0,0,0,0,0,0,0,0,0,0,0,False
2,43,75,B,0,0,22,10,22,10,100,320,0,0,0,0,0,0,0,0,0,0,False
3,43,75,B,0,0,1,0,1,0,100,0,0,0,0,0,0,0,0,0,0,0,False
6,43,75,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
7,43,75,B,0,0,1,0,1,0,100,0,0,0,0,0,0,0,0,0,0,0,False
0,59,76,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,17,77,B,0,0,21,17,16,14,0,0,0,0,0,0,0,0,0,0,1980,0,False
0,7,78,B,0,0,7,7,6,6,0,0,0,0,0,0,0,0,0,0,0,0,False
0,72,79,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,23,80,B,0,0,4,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,False
0,26,81,B,0,0,49,29,41,22,100,0,0,0,0,100,0,0,0,0,2970,0,False
1,37,81,B,0,0,35,11,31,7,100,290,0,0,0,0,0,0,0,0,0,0,False
2,37,81,B,0,0,9,0,8,0,100,0,0,0,0,0,0,0,0,0,0,0,False
3,43,81,B,0,0,71,18,66,16,100,0,0,0,0,0,0,0,0,0,0,0,False
4,43,81,B,0,0,9,3,7,3,100,0,0,0,0,0,0,0,0,0,0,0,False
5,43,81,B,0,0,4,0,4,0,100,0,0,0,0,0,0,0,0,0,0,0,False
0,47,82,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,38,83,B,0,0,100,38,83,26,100,480,0,2000,0,100,0,900,0,0,3960,0,False
1,39,83,B,0,0,16,1,15,1,100,0,0,0,0,0,0,0,0,0,0,0,False
2,39,83,B,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,False
4,39,83,B,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,False
0,18,84,B,0,0,24,18,18,14,0,0,0,0,0,0,0,0,0,0,990,0,False
0,13,85,B,0,0,30,13,26,10,0,0,0,0,0,0,0,0,0,0,0,0,False
1,20,85,B,0,0,14,7,8,2,0,0,0,0,0,100,0,0,0,0,2590,0,False
2,22,85,B,0,0,7,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,False
4,22,85,B,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,24,86,B,0,0,31,24,28,21,100,0,0,0,0,100,0,0,0,0,0,0,False
1,35,86,B,0,0,26,11,25,10,100,380,0,2000,0,0,0,0,0,0,990,0,False
0,18,87,B,0,0,19,18,9,9,0,0,0,2000,0,0,0,0,0,0,4570,0,False
2,18,87,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,41,88,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,9,89,B,0,0,49,9,46,7,0,0,0,0,0,0,0,0,0,0,2590,0,False
0,54,90,B,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,24,91,B,0,0,45,37,41,33,0,0,0,0,0,100,0,0,0,0,0,0,False
1,28,91,B,0,0,28,12,26,12,0,0,0,0,0,0,0,0,0,0,0,0,False
2,28,91,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,26,92,B,0,0,153,26,145,22,0,0,0,2000,0,100,0,0,0,0,4570,0,False
1,39,92,B,0,0,92,12,87,12,100,150,0,0,0,0,0,0,0,0,0,0,False
2,45,92,B,0,0,34,6,33,5,0,0,0,0,0,0,0,0,0,0,0,0,False
3,45,92,B,0,0,43,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4,45,92,B,0,0,30,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,False
5,47,92,B,0,0,49,2,47,1,0,0,0,0,0,0,0,0,0,0,0,0,False
6,50,92,B,0,0,109,3,106,3,0,0,0,0,0,0,0,0,0,0,0,0,False
7,50,92,B,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,16,93,B,0,0,25,16,22,13,0,0,0,0,0,0,0,0,0,0,0,0,False
0,28,94,B,0,0,44,28,41,26,100,0,0,0,0,100,0,0,0,0,0,0,False
1,76,94,B,0,0,162,49,156,46,0,690,0,0,0,0,0,0,0,0,2970,0,False
2,83,94,B,0,0,46,7,45,7,0,0,0,0,0,0,0,0,0,0,0,0,False
3,91,94,B,0,0,29,8,26,6,0,310,0,0,0,0,0,0,0,0,0,0,False
4,95,94,B,0,0,25,4,22,2,0,0,0,0,0,0,0,0,0,0,990,0,False
5,99,94,B,0,0,11,4,11,4,0,0,0,0,0,0,0,0,0,0,0,0,False
6,105,94,B,0,0,35,6,33,5,0,0,0,0,0,0,0,0,0,0,0,0,False
7,110,94,B,0,0,31,5,29,3,100,0,0,0,0,0,0,0,0,0,0,0,False
0,41,95,B,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,12,96,B,0,0,12,12,10,10,0,0,0,2000,0,0,0,0,0,0,0,0,False
0,30,97,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,9,98,B,0,0,9,9,7,7,0,0,0,0,0,0,0,0,0,0,990,0,False
0,59,99,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,37,100,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,20,101,B,0,0,21,20,18,17,0,0,0,0,0,100,0,0,0,0,0,0,False
0,24,102,B,0,0,27,22,18,15,100,0,0,2000,20,100,0,0,0,0,4950,0,False
2,25,102,B,0,0,4,1,2,0,100,0,0,0,60,0,0,0,0,0,0,0,False
0,61,103,B,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,False
0,67,104,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,70,105,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,30,106,B,0,0,82,55,79,52,0,0,0,0,0,100,0,0,0,0,0,0,False
1,30,106,B,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2,40,106,B,0,0,33,15,29,13,0,210,0,0,0,0,0,900,0,0,0,0,False
6,54,106,B,0,0,117,45,113,43,0,0,0,0,0,0,0,1800,0,0,0,0,False
0,0,107,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,17,108,B,0,0,23,22,18,18,0,0,0,0,0,0,0,0,0,0,0,0,False
2,50,108,B,0,0,60,33,48,26,100,110,0,0,40,100,0,0,0,0,0,0,False
7,55,108,B,0,0,13,5,8,2,100,0,0,0,50,0,0,0,1900,0,0,0,False
0,52,109,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,4,110,B,0,0,4,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,False
0,14,111,B,0,0,26,14,22,12,0,0,0,0,0,0,0,0,0,0,0,0,False
0,68,112,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,3,113,B,0,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,False
1,8,113,B,0,0,6,5,2,2,0,0,0,0,0,0,0,0,0,0,1980,0,False
2,9,113,B,0,0,5,1,3,0,0,0,0,0,0,0,0,0,0,0,990,0,False
3,11,113,B,0,0,4,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,False
0,11,114,B,0,0,11,11,8,8,0,0,0,0,0,0,0,0,0,0,990,0,False
0,72,115,B,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,59,116,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,73,117,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,72,118,B,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,False
0,4,119,B,0,0,4,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,False
0,18,120,B,0,0,83,18,77,14,0,0,0,0,0,0,0,0,0,0,2970,0,False
2,18,120,B,0,0,23,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3,19,120,B,0,0,29,1,27,1,0,0,0,0,0,0,0,0,0,0,0,0,False
4,22,120,B,0,0,53,3,53,3,0,0,0,0,0,100,0,0,0,0,0,0,False
5,22,120,B,0,0,5,0,5,0,100,0,0,0,0,0,0,0,0,0,0,0,False
6,22,120,B,0,0,30,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,False
7,32,120,B,0,0,84,8,84,8,0,0,0,0,0,0,0,0,0,0,0,0,False
0,47,121,B,0,0,117,47,110,43,0,420,0,2000,0,100,0,0,0,0,4570,0,False
1,50,121,B,0,0,20,3,13,1,0,0,0,0,0,0,0,0,0,0,0,0,False
3,67,121,B,0,0,103,17,95,16,0,480,0,0,0,0,0,0,0,0,0,0,False
4,76,121,B,0,0,126,9,121,9,0,0,0,0,0,0,0,0,0,0,0,0,False
5,82,121,B,0,0,74,9,71,9,0,0,0,0,0,0,0,0,0,0,0,0,False
6,82,121,B,0,0,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,False
7,86,121,B,0,0,27,4,25,3,0,0,0,0,0,0,0,0,0,0,0,0,False
0,2,122,B,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,False
0,26,123,B,0,0,31,25,23,18,100,0,0,2000,0,100,0,0,0,0,4570,0,False
2,40,123,B,0,0,33,14,27,10,0,350,0,0,0,0,0,0,0,0,0,0,False
3,44,123,B,0,0,20,4,16,2,0,0,0,0,0,0,0,0,0,0,0,0,False
7,50,123,B,0,0,26,6,24,4,100,0,0,0,0,0,0,0,0,0,990,0,False
0,71,124,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,27,125,B,0,0,39,27,33,21,0,0,0,0,0,100,0,0,0,0,990,0,False
3,28,125,B,0,0,4,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,False
7,29,125,B,0,0,4,1,4,1,100,0,0,0,0,0,0,0,0,0,0,0,False
0,14,126,B,0,0,18,14,15,11,0,0,0,0,0,0,0,0,0,0,0,0,False
2,14,126,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
5,14,126,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,56,127,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,12,128,B,0,0,12,12,10,10,0,0,0,0,0,0,0,0,0,0,0,0,False
1,21,128,B,0,0,17,9,12,5,0,0,0,0,0,100,0,0,0,0,990,0,False
2,22,128,B,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,990,0,False
0,15,129,B,0,0,15,15,12,12,0,0,0,0,0,0,0,0,0,0,0,0,False
6,15,129,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,41,130,B,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,False
