User_id,Retention,MaxLevelPassed,AB_Cohort,SumRevenue,CountBuy,CountAllStart,CountAllFinish,CountCleanStart,CountCleanFinish,Get_Ads,Get_Chapter,Get_Buy,Get_Faceb,Get_TeamL,Get_TeamT,Spend_BonLives,Spend_Bonus,Spend_Boost,Spend_Lives,Spend_Moves,Spend_TeamC
3939,6,-0.4117647058823529,A,0.0,0.0,-0.01818181818181818,0.19047619047619047,0.0,0.23529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3940,0,0.5588235294117647,A,0.0,0.0,-0.2545454545454545,-0.38095238095238093,-0.23404255319148937,-0.35294117647058826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3941,3,-0.11764705882352941,A,0.0,0.0,0.2545454545454545,0.6666666666666666,0.2978723404255319,0.7647058823529411,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
3942,0,-0.7647058823529411,A,0.0,0.0,-0.2545454545454545,-0.38095238095238093,-0.23404255319148937,-0.35294117647058826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3943,0,-0.7647058823529411,A,0.0,0.0,-0.2545454545454545,-0.38095238095238093,-0.23404255319148937,-0.35294117647058826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3944,0,0.8529411764705882,A,0.0,0.0,-0.2545454545454545,-0.38095238095238093,-0.23404255319148937,-0.35294117647058826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3945,0,-0.7647058823529411,A,0.0,0.0,-0.2545454545454545,-0.38095238095238093,-0.23404255319148937,-0.35294117647058826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3946,0,-0.17647058823529413,A,0.0,0.0,-0.05454545454545454,0.0,-0.10638297872340426,-0.11764705882352941,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0
3947,5,0.5882352941176471,A,0.0,0.0,1.5454545454545454,1.8095238095238095,1.6170212765957446,1.8823529411764706,200.0,490.0,0.0,0.0,50.0,100.0,0.0,0.0,0.0,1000.0,0.5,0.0
3948,0,-0.4411764705882353,A,0.0,0.0,-0.03636363636363636,0.14285714285714285,-0.0425531914893617,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3080808080808082,0.0
3949,0,-0.7647058823529411,A,0.0,0.0,-0.2545454545454545,-0.38095238095238093,-0.23404255319148937,-0.35294117647058826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3950,7,0.4117647058823529,A,0.0,0.0,1.018181818181818,1.5238095238095237,1.148936170212766,1.7647058823529411,700.0,420.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.3080808080808082,0.0
3951,0,0.5588235294117647,A,0.0,0.0,-0.2545454545454545,-0.38095238095238093,-0.23404255319148937,-0.35294117647058826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3952,0,-0.4411764705882353,A,0.0,0.0,-0.2545454545454545,-0.38095238095238093,-0.23404255319148937,-0.35294117647058826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3953,5,-0.029411764705882353,A,0.0,0.0,0.5272727272727272,0.8571428571428571,0.46808510638297873,0.6470588235294118,0.0,0.0,0.0,0.0,20.0,100.0,0.0,900.0,0.0,0.0,1.0,0.0
3954,0,-0.7058823529411765,A,0.0,0.0,-0.2545454545454545,-0.38095238095238093,-0.23404255319148937,-0.35294117647058826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3955,0,-0.7647058823529411,A,0.0,0.0,-0.2545454545454545,-0.38095238095238093,-0.23404255319148937,-0.35294117647058826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3956,0,0.47058823529411764,A,0.0,0.0,-0.2545454545454545,-0.38095238095238093,-0.23404255319148937,-0.35294117647058826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3957,0,0.23529411764705882,A,0.0,0.0,-0.2545454545454545,-0.38095238095238093,-0.23404255319148937,-0.35294117647058826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3958,0,-0.3235294117647059,A,0.0,0.0,0.10909090909090909,0.3333333333333333,0.0851063829787234,0.35294117647058826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
3959,0,-0.5882352941176471,A,0.0,0.0,-0.2545454545454545,-0.38095238095238093,-0.23404255319148937,-0.35294117647058826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3960,7,1.6764705882352942,A,0.0,0.0,4.818181818181818,4.285714285714286,5.297872340425532,5.0,500.0,500.0,0.0,0.0,150.0,100.0,0.0,0.0,0.0,0.0,1.8080808080808082,0.0
3961,0,-0.17647058823529413,A,0.0,0.0,-0.2545454545454545,-0.38095238095238093,-0.23404255319148937,-0.35294117647058826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3962,0,-0.7647058823529411,A,0.0,0.0,-0.2545454545454545,-0.38095238095238093,-0.23404255319148937,-0.35294117647058826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3963,0,-0.7647058823529411,A,0.0,0.0,-0.2545454545454545,-0.38095238095238093,-0.23404255319148937,-0.35294117647058826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3964,2,-0.11764705882352941,A,0.0,0.0,1.0363636363636364,0.8095238095238095,1.2127659574468086,1.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
3965,3,-0.17647058823529413,A,0.0,0.0,0.23636363636363636,0.5714285714285714,0.2765957446808511,0.6470588235294118,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
3966,0,-0.7647058823529411,A,0.0,0.0,-0.2545454545454545,-0.38095238095238093,-0.23404255319148937,-0.35294117647058826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3967,7,0.029411764705882353,A,0.0,0.0,1.0909090909090908,0.8571428571428571,1.2127659574468086,1.0,200.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.5,0.0
3968,0,-0.7352941176470589,A,0.0,0.0,-0.2545454545454545,-0.38095238095238093,-0.23404255319148937,-0.35294117647058826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3969,0,-0.17647058823529413,A,0.0,0.0,-0.2545454545454545,-0.38095238095238093,-0.23404255319148937,-0.35294117647058826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3970,0,-0.35294117647058826,A,0.0,0.0,-0.2545454545454545,-0.38095238095238093,-0.23404255319148937,-0.35294117647058826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3971,0,0.5588235294117647,A,0.0,0.0,-0.2545454545454545,-0.38095238095238093,-0.23404255319148937,-0.35294117647058826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3972,3,-0.35294117647058826,A,0.0,0.0,0.07272727272727272,0.2857142857142857,0.06382978723404255,0.35294117647058826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3973,0,0.2647058823529412,A,0.0,0.0,-0.2545454545454545,-0.38095238095238093,-0.23404255319148937,-0.35294117647058826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3974,0,-0.5,A,0.0,0.0,-0.09090909090909091,0.047619047619047616,-0.06382978723404255,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3975,0,-0.6764705882352942,A,0.0,0.0,-0.2,-0.23809523809523808,-0.1702127659574468,-0.17647058823529413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3976,0,-0.5588235294117647,A,0.0,0.0,-0.12727272727272726,-0.047619047619047616,-0.10638297872340426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
