Retention,MaxLevelPassed,User_id,AB_Cohort,SumRevenue,CountBuy,CountAllStart,CountAllFinish,CountCleanStart,CountCleanFinish,Get_Ads,Get_Chapter,Get_Buy,Get_Faceb,Get_TeamL,Get_TeamT,Spend_BonLives,Spend_Bonus,Spend_Boost,Spend_Lives,Spend_Moves,Spend_TeamC,Paying
2,59,1157,A,0,0,121,29,120,29,0,390,0,0,0,0,0,0,0,0,0,0,False
3,65,1157,A,0,0,57,6,57,6,0,490,0,0,0,0,0,0,0,0,0,0,False
4,68,1157,A,0,0,12,3,12,3,0,0,0,0,0,0,0,0,0,0,0,0,False
5,68,1157,A,0,0,35,14,35,14,0,0,0,0,0,0,0,0,0,0,0,0,False
6,73,1157,A,0,0,46,5,46,5,0,0,0,0,0,0,0,0,0,0,0,0,False
7,75,1157,A,0,0,6,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,False
0,58,1158,A,0,0,24,11,23,11,0,0,0,0,0,0,0,0,0,0,0,0,False
1,58,1158,A,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2,65,1158,A,0,0,25,7,16,5,0,110,0,0,0,0,0,0,0,0,0,0,False
3,73,1158,A,0,0,22,8,19,7,0,0,0,0,0,0,0,0,0,0,0,0,False
4,76,1158,A,0,0,12,3,10,1,0,0,0,0,0,0,0,0,0,0,0,0,False
5,76,1158,A,0,0,9,3,8,3,0,0,0,0,0,0,0,0,0,0,0,0,False
6,76,1158,A,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,0,1159,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,11,1160,A,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,2590,0,False
1,12,1160,A,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,False
2,14,1160,A,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,False
3,16,1160,A,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,False
4,16,1160,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,17,1161,A,0,0,10,3,9,3,0,0,0,0,0,0,0,0,0,0,990,0,False
1,17,1161,A,0,0,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,False
0,58,1162,A,0,0,3,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,False
1,59,1162,A,0,0,12,1,10,0,0,0,0,0,10,0,0,0,0,0,0,0,False
2,59,1162,A,0,0,7,0,6,0,0,0,0,0,10,0,0,0,0,0,0,0,False
3,59,1162,A,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4,59,1162,A,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,False
5,59,1162,A,0,0,19,4,19,4,0,0,0,0,10,0,0,0,0,0,0,0,False
6,59,1162,A,0,0,31,4,31,4,0,0,0,0,0,0,0,0,0,0,0,0,False
7,59,1162,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,20,1163,A,0,0,13,8,12,7,0,0,0,0,0,100,0,0,0,0,0,0,False
1,29,1163,A,0,0,20,9,18,9,0,0,0,0,0,0,0,0,0,0,1980,0,False
3,37,1163,A,0,0,14,8,13,7,0,130,0,0,0,0,0,0,0,0,0,0,False
4,39,1163,A,0,0,5,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,False
6,41,1163,A,0,0,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,False
7,48,1163,A,0,0,15,7,9,2,0,0,0,0,0,0,0,0,0,0,990,0,False
0,39,1164,A,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1,40,1164,A,0,0,4,1,3,1,0,0,0,0,0,0,0,0,0,0,990,0,False
2,45,1164,A,0,0,23,5,18,3,0,0,0,0,0,0,0,0,0,0,0,0,False
3,46,1164,A,0,0,18,1,15,1,0,0,0,0,0,0,0,0,0,0,0,0,False
4,46,1164,A,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,False
5,46,1164,A,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
6,47,1164,A,0,0,6,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,17,1165,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3,18,1165,A,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,990,0,False
4,18,1165,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
5,18,1165,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,29,1166,A,0,0,11,3,9,2,0,0,0,0,0,0,0,0,0,0,0,0,False
1,34,1166,A,0,0,14,5,9,3,0,0,0,0,0,0,0,0,0,0,0,0,False
2,34,1166,A,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3,39,1166,A,0,0,10,5,9,4,0,490,0,0,0,0,0,0,0,0,0,0,False
4,39,1166,A,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,False
5,41,1166,A,0,0,6,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,False
6,41,1166,A,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
7,46,1166,A,0,0,15,5,10,3,0,0,0,0,0,0,0,0,0,0,0,0,False
0,14,1167,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2,23,1167,A,0,0,7,5,7,5,0,0,0,0,0,100,0,0,0,0,0,0,False
0,11,1168,A,0,0,11,11,8,8,0,0,0,0,0,0,0,0,0,0,990,0,False
2,13,1168,A,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,990,0,False
7,13,1168,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,0,1169,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,20,1170,A,0,0,8,4,8,4,0,0,0,0,0,100,0,0,0,0,0,0,False
2,22,1170,A,0,0,7,2,7,2,0,0,0,0,0,0,0,0,0,0,0,0,False
3,25,1170,A,0,0,8,3,8,3,0,0,0,0,0,0,0,0,0,0,0,0,False
4,31,1170,A,0,0,21,6,20,6,0,0,0,0,0,0,0,0,0,0,990,0,False
6,39,1170,A,0,0,23,8,23,8,0,200,0,0,0,0,0,0,0,0,0,0,False
0,12,1171,A,0,0,14,12,9,8,0,0,0,0,0,0,0,0,0,0,2970,0,False
0,14,1172,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3,14,1172,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,52,1173,A,0,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,False
0,38,1174,A,0,0,25,12,18,8,0,490,0,0,0,0,0,0,0,0,2590,0,False
0,22,1175,A,0,0,29,22,25,19,0,0,0,0,0,100,0,0,0,0,0,0,False
0,18,1176,A,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1,18,1176,A,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2,18,1176,A,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3,18,1176,A,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4,20,1176,A,0,0,2,2,0,0,0,0,0,0,0,100,0,0,0,0,0,0,False
6,22,1176,A,0,0,6,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,False
7,25,1176,A,0,0,14,3,12,3,0,0,0,0,0,0,0,0,0,0,0,0,False
0,1,1177,A,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,False
0,0,1178,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,22,1179,A,0,0,9,4,9,4,0,0,0,0,0,100,0,0,0,0,0,0,False
0,0,1180,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1,0,1180,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4,0,1180,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,43,1181,A,0,0,23,11,17,7,0,330,0,0,0,0,0,0,0,0,0,0,False
1,48,1181,A,0,0,10,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0,False
2,50,1181,A,0,0,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,False
4,50,1181,A,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,False
5,52,1181,A,0,0,9,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,False
0,6,1182,A,0,0,6,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0,False
0,36,1183,A,0,0,18,2,15,0,0,320,0,0,0,0,0,0,0,0,0,0,False
1,37,1183,A,0,0,5,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,False
2,39,1183,A,0,0,6,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,False
3,40,1183,A,0,0,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,False
4,45,1183,A,0,0,28,5,23,3,0,0,0,0,0,0,0,0,0,0,0,0,False
5,47,1183,A,0,0,9,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,False
6,48,1183,A,0,0,6,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,False
7,48,1183,A,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4,0,1184,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,20,1185,A,0,0,18,12,13,9,0,0,0,0,0,0,0,0,0,0,2970,0,False
1,20,1185,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2,22,1185,A,0,0,4,2,4,2,0,0,0,0,0,100,0,0,0,0,0,0,False
3,22,1185,A,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,False
5,28,1185,A,0,0,21,6,21,6,0,0,0,0,0,0,0,0,0,0,0,0,False
0,20,1186,A,0,0,22,20,17,16,0,0,0,0,0,100,0,0,0,0,1980,0,False
1,21,1186,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,15,1187,A,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,False
5,15,1187,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,34,1188,A,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1,38,1188,A,0,0,11,4,11,4,0,280,0,0,0,0,0,0,0,0,0,0,False
2,39,1188,A,0,0,5,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,False
3,39,1188,A,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4,42,1188,A,0,0,11,3,9,2,0,0,0,0,0,0,0,0,0,0,0,0,False
5,46,1188,A,0,0,11,4,10,3,0,0,0,0,0,0,0,0,0,0,0,0,False
7,46,1188,A,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,63,1189,A,0,0,37,3,37,3,0,0,0,0,0,0,0,0,0,0,0,0,False
1,63,1189,A,0,0,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2,83,1189,A,0,0,91,20,91,20,0,0,0,0,0,0,0,0,0,0,0,0,False
3,84,1189,A,0,0,9,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,False
4,87,1189,A,0,0,35,3,35,3,0,0,0,0,0,0,0,0,0,0,0,0,False
5,88,1189,A,0,0,13,1,13,1,0,0,0,0,0,0,0,0,0,0,0,0,False
6,99,1189,A,0,0,54,11,54,11,0,420,0,0,0,0,0,0,0,0,0,0,False
7,99,1189,A,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,22,1190,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,8,1191,A,0,0,8,8,7,7,0,0,0,0,0,0,0,0,0,0,0,0,False
0,25,1192,A,0,0,15,7,14,7,0,0,0,0,0,100,0,0,0,0,0,0,False
1,25,1192,A,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2,25,1192,A,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3,30,1192,A,0,0,15,4,15,4,0,0,0,0,0,0,0,0,0,0,0,0,False
4,43,1192,A,0,0,43,13,39,13,0,260,0,0,0,0,0,0,0,0,2590,0,False
5,43,1192,A,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,6,1193,A,0,0,6,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0,False
0,51,1194,A,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1,57,1194,A,0,0,54,17,53,17,0,0,0,0,0,0,0,0,0,0,0,0,False
2,58,1194,A,0,0,6,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,False
3,58,1194,A,0,0,13,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4,62,1194,A,0,0,30,4,25,2,0,390,0,0,0,0,0,0,0,0,990,0,False
5,62,1194,A,0,0,17,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,False
6,64,1194,A,0,0,17,2,14,1,0,0,0,0,0,0,0,0,0,0,0,0,False
7,67,1194,A,0,0,9,3,8,2,0,0,0,0,0,0,0,0,0,0,0,0,False
0,32,1195,A,0,0,66,32,60,28,0,0,0,0,0,100,0,0,0,0,990,0,False
6,45,1195,A,0,0,26,13,25,12,0,400,0,0,0,0,0,0,0,0,0,0,False
0,46,1196,A,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1,46,1196,A,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,False
7,48,1196,A,0,0,8,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,False
0,18,1197,A,0,0,5,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,False
5,19,1197,A,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,False
0,46,1198,A,0,0,10,2,10,2,0,0,0,0,0,0,0,0,0,0,0,0,False
1,49,1198,A,0,0,6,3,6,3,0,0,0,0,0,0,0,0,0,0,0,0,False
2,50,1198,A,0,0,7,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,False
3,70,1198,A,0,0,106,20,97,16,0,160,0,0,0,0,0,1900,0,0,0,0,False
4,70,1198,A,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
5,70,1198,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
6,70,1198,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
7,70,1198,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,26,1199,A,0,0,34,26,25,21,0,0,0,0,0,100,0,0,0,0,1980,0,False
1,0,1200,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,28,1201,A,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2,28,1201,A,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3,29,1201,A,0,0,6,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,False
4,31,1201,A,0,0,7,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,False
5,32,1201,A,0,0,5,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,False
6,32,1201,A,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
7,36,1201,A,0,0,29,4,23,4,0,460,0,0,0,0,0,0,0,0,0,0,False
3,0,1202,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,22,1203,A,0,0,35,22,31,20,0,0,0,0,0,100,0,0,0,0,990,0,False
1,35,1203,A,0,0,25,13,23,12,0,430,0,0,0,0,0,0,0,0,1980,0,False
3,39,1203,A,0,0,14,4,14,4,0,0,0,0,0,0,0,0,0,0,0,0,False
4,43,1203,A,0,0,19,4,19,4,0,0,0,0,0,0,0,0,0,0,0,0,False
5,45,1203,A,0,0,7,2,7,2,0,0,0,0,0,0,0,0,0,0,0,0,False
6,45,1203,A,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,False
7,50,1203,A,0,0,18,5,18,5,0,0,0,0,0,0,0,0,0,0,0,0,False
0,21,1204,A,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1,27,1204,A,0,0,11,6,8,4,0,0,0,0,0,0,0,0,0,0,0,0,False
5,43,1204,A,0,0,44,16,37,13,0,440,0,0,0,0,0,0,0,0,0,0,False
6,44,1204,A,0,0,6,1,5,1,0,0,0,0,10,0,0,0,0,0,0,0,False
7,44,1204,A,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,36,1205,A,0,0,10,4,7,2,0,270,0,0,40,0,0,0,0,0,990,0,False
0,17,1206,A,0,0,17,10,13,8,0,0,0,0,0,0,0,0,0,0,2590,0,False
0,32,1207,A,0,0,32,8,30,6,0,0,0,0,0,0,0,0,0,0,0,0,False
1,34,1207,A,0,0,6,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,False
7,39,1207,A,0,0,17,5,17,5,0,470,0,0,0,0,0,0,0,0,0,0,False
0,43,1208,A,0,0,13,4,11,3,0,0,0,0,0,0,0,0,0,0,990,0,False
2,48,1208,A,0,0,7,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0,False
3,49,1208,A,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4,50,1208,A,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,False
5,50,1208,A,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
6,50,1208,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
7,50,1208,A,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,0,1209,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,5,1210,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,26,1211,A,0,0,7,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,False
4,29,1211,A,0,0,8,3,6,2,0,0,0,0,0,0,0,0,0,0,0,0,False
5,29,1211,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
7,33,1211,A,0,0,11,4,10,4,0,0,0,0,0,0,0,0,0,0,0,0,False
0,29,1212,A,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1,29,1212,A,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2,32,1212,A,0,0,8,3,7,3,0,0,0,0,0,0,0,0,0,0,0,0,False
3,34,1212,A,0,0,8,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,False
4,34,1212,A,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,False
5,35,1212,A,0,0,2,1,1,0,0,130,0,0,0,0,0,0,0,0,0,0,False
6,40,1212,A,0,0,10,5,8,3,0,0,0,0,0,0,0,0,0,0,0,0,False
7,42,1212,A,0,0,6,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,False
0,8,1213,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,38,1214,A,0,0,12,2,12,2,0,0,0,0,0,0,0,0,0,0,0,0,False
1,39,1214,A,0,0,6,1,5,0,0,0,0,0,0,0,0,0,0,0,990,0,False
2,55,1214,A,0,0,62,16,56,14,0,0,0,0,0,0,0,0,0,0,1980,0,False
0,36,1215,A,0,0,11,2,11,2,0,370,0,0,0,0,0,0,0,0,0,0,False
0,13,1216,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1,13,1216,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2,13,1216,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3,13,1216,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4,13,1216,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
5,13,1216,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
6,13,1216,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
7,13,1216,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,41,1217,A,0,0,7,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,False
2,45,1217,A,0,0,8,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,False
3,49,1217,A,0,0,12,4,7,2,0,0,0,0,0,0,0,0,0,0,0,0,False
6,49,1217,A,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,18,1218,A,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1,18,1218,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2,18,1218,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3,18,1218,A,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4,22,1218,A,0,0,9,4,8,3,0,0,0,0,0,100,0,0,0,0,0,0,False
0,34,1219,A,0,0,87,33,75,28,0,0,0,0,0,100,0,0,0,0,2970,0,False
3,34,1219,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,19,1220,A,0,0,7,4,6,4,0,0,0,0,0,0,0,0,0,0,0,0,False
1,21,1220,A,0,0,3,2,3,2,0,0,0,0,0,100,0,0,0,0,0,0,False
3,22,1220,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,83,1221,A,0,0,6,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,False
1,83,1221,A,0,0,14,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3,87,1221,A,0,0,28,4,26,3,0,0,0,0,0,0,0,0,0,0,0,0,False
4,95,1221,A,0,0,31,8,29,7,0,100,0,0,0,0,0,0,0,0,0,0,False
5,95,1221,A,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,False
6,95,1221,A,0,0,8,4,8,4,0,0,0,0,0,0,0,0,0,0,0,0,False
7,95,1221,A,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,0,1222,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,0,1223,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,19,1224,A,0,0,28,18,25,15,0,0,0,0,0,0,0,0,0,0,0,0,False
1,24,1224,A,0,0,8,4,8,4,0,0,0,0,0,100,0,0,0,0,0,0,False
2,25,1224,A,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,False
3,27,1224,A,0,0,10,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,False
4,39,1224,A,0,0,39,11,38,11,0,170,0,0,0,0,0,0,0,0,990,0,False
5,39,1224,A,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,990,0,False
6,40,1224,A,0,0,9,1,8,0,0,0,0,0,0,0,0,0,0,0,990,0,False
7,45,1224,A,0,0,32,4,31,3,0,0,0,0,0,0,0,0,0,0,0,0,False
2,0,1225,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,15,1226,A,0,0,15,15,10,10,0,0,0,0,0,0,0,0,0,0,1980,0,False
0,60,1227,A,0,0,52,19,46,16,0,120,0,0,20,0,0,0,0,0,0,0,False
1,70,1227,A,0,0,22,10,19,8,0,0,0,0,0,0,0,0,0,0,0,0,False
2,76,1227,A,0,0,42,6,36,4,0,0,0,0,0,0,0,0,0,0,0,0,False
3,76,1227,A,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4,76,1227,A,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,False
5,76,1227,A,0,0,5,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,False
6,76,1227,A,0,0,9,4,8,4,0,0,0,0,0,0,0,0,0,0,0,0,False
7,77,1227,A,0,0,6,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,False
0,0,1228,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,21,1229,A,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,False
1,22,1229,A,0,0,4,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,False
2,22,1229,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3,22,1229,A,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,False
6,24,1229,A,0,0,5,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,False
7,26,1229,A,0,0,3,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,False
0,0,1230,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
7,0,1230,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,17,1231,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4,18,1231,A,0,0,6,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,False
5,21,1231,A,0,0,8,3,6,2,0,0,0,0,0,100,0,0,0,0,0,0,False
7,23,1231,A,0,0,3,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,False
0,25,1232,A,0,0,9,5,9,5,0,0,0,0,0,0,0,0,0,0,0,0,False
1,25,1232,A,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2,26,1232,A,0,0,6,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,False
3,31,1232,A,0,0,31,5,27,4,0,0,0,0,0,0,0,0,0,0,0,0,False
4,32,1232,A,0,0,10,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,False
5,32,1232,A,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,False
6,37,1232,A,0,0,21,5,21,5,0,430,0,0,0,0,0,0,0,0,0,0,False
7,37,1232,A,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,40,1233,A,0,0,35,6,32,4,0,260,0,0,0,0,0,0,0,0,0,0,False
1,46,1233,A,0,0,28,6,23,6,0,0,0,0,0,0,0,0,0,0,0,0,False
2,47,1233,A,0,0,6,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4,49,1233,A,0,0,14,2,10,1,0,0,0,0,0,0,0,0,0,0,0,0,False
5,49,1233,A,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
6,49,1233,A,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,18,1234,A,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1,18,1234,A,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,34,1235,A,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,990,0,False
1,35,1235,A,0,0,36,1,35,1,0,140,0,0,0,0,0,0,0,0,0,0,False
2,40,1235,A,0,0,46,5,42,5,0,0,0,0,0,0,0,0,0,0,0,0,False
3,43,1235,A,0,0,11,3,11,3,0,0,0,0,0,0,0,0,0,0,0,0,False
4,43,1235,A,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,False
5,45,1235,A,0,0,29,2,28,2,0,0,0,0,0,0,0,0,0,0,0,0,False
6,45,1235,A,0,0,20,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,False
