User_id,Retention,MaxLevelPassed,AB_Cohort,SumRevenue,CountBuy,CountAllStart,CountAllFinish,CountCleanStart,CountCleanFinish,Get_Ads,Get_Chapter,Get_Buy,Get_Faceb,Get_TeamL,Get_TeamT,Spend_BonLives,Spend_Bonus,Spend_Boost,Spend_Lives,Spend_Moves,Spend_TeamC
3452,5,27,B,0,0,60,27,47,20,0,0,0,0,20,100,0,0,0,0,2970,0
3453,1,29,B,0,0,53,28,41,20,100,0,0,0,0,100,0,0,0,0,2970,0
3454,7,82,B,0,0,325,91,294,76,800,820,0,2000,140,100,0,0,0,0,1980,0
3455,7,39,B,0,0,387,38,382,37,0,240,0,0,0,100,0,0,0,0,2590,0
3456,7,25,B,0,0,54,25,49,21,100,0,0,0,0,100,0,0,0,0,0,0
3457,5,83,B,0,0,49,8,48,7,0,0,0,0,140,0,0,0,0,0,0,0
3458,1,9,B,0,0,10,9,5,5,0,0,0,0,0,0,0,0,0,0,2590,0
3459,0,45,B,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3460,1,17,B,0,0,30,20,26,16,0,0,0,0,0,0,0,0,0,0,990,0
3461,0,1,B,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3462,0,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3463,0,52,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3464,0,70,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3465,0,19,B,0,0,20,17,14,11,0,0,0,0,0,0,0,0,0,0,0,0
3466,2,83,B,2508,3,311,89,263,65,100,720,16500,0,30,100,0,0,0,0,19650,0
3467,0,60,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3468,6,14,B,0,0,21,14,16,11,0,0,0,0,0,0,0,0,0,0,2590,0
3469,0,38,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3470,0,32,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3471,0,12,B,0,0,18,12,9,5,0,0,0,0,0,0,0,0,1900,0,990,0
3472,0,34,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3473,0,50,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3474,0,52,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3475,0,8,B,0,0,8,8,6,6,0,0,0,0,0,0,0,0,0,0,990,0
3476,0,38,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3477,0,44,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3478,0,7,B,0,0,8,7,6,6,0,0,0,0,0,0,0,0,0,0,2590,0
3479,0,44,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3480,0,56,B,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3481,3,11,B,0,0,12,11,8,7,0,0,0,0,0,0,0,0,0,0,1980,0
3482,4,45,B,0,0,105,45,95,39,300,400,0,0,0,100,0,0,0,0,2970,0
3483,1,25,B,0,0,27,25,20,18,0,0,0,0,0,100,0,0,0,0,990,0
3484,0,60,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3485,7,38,B,0,0,47,38,38,30,100,440,0,0,0,100,0,0,0,0,990,0
3486,0,15,B,0,0,19,15,14,12,0,0,0,0,0,0,0,0,0,0,2590,0
3487,1,16,B,0,0,26,16,17,12,0,0,0,2000,0,0,0,900,0,0,3960,0
3488,1,25,B,0,0,27,25,19,19,100,0,0,0,0,100,0,0,0,0,1980,0
3489,0,72,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3490,0,7,B,0,0,7,7,6,6,0,0,0,0,0,0,0,0,0,0,0,0
3491,3,34,B,0,0,60,33,42,22,200,0,0,0,0,100,0,0,0,0,2590,0
3492,2,4,B,0,0,4,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0
3493,7,27,B,0,0,48,27,38,20,100,0,0,0,0,100,0,0,0,0,2970,0
3494,0,70,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3495,0,56,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3496,0,6,B,0,0,6,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0
3497,1,29,B,0,0,48,29,43,25,100,0,0,0,0,100,0,0,0,0,990,0
3498,0,35,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3499,0,56,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3500,7,64,B,0,0,124,69,98,49,300,620,0,0,80,100,0,0,0,0,5560,0
3501,0,47,B,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3502,0,7,B,0,0,7,7,6,6,0,0,0,0,0,0,0,0,0,0,2590,0
3503,0,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
